id	content	label	words	pred_label
986	热水壶被收了啊,走之前我放柜子里的啊,为什么室友用了不收,现在阿姨算我的啊,怎么感觉衰运还没结束呢,人品值为负了么	angry	热 水 壶 被 收 了 啊 , 走 之 前 我 放 柜 子 里 的 啊 , 为 什 么 室 友 用 了 不 收 , 现 在 阿 姨 算 我 的 啊 , 怎 么 感 觉 衰 运 还 没 结 束 呢 , 人 品 值 为 负 了 么	0
987	一周年纪念日爱你。今天要怎么过才有意义呢!长长久久永不分离,我们不真吵架谁也不能分开我们	happy	一 周 年 纪 念 日 爱 你 。 今 天 要 怎 么 过 才 有 意 义 呢 ! 长 长 久 久 永 不 分 离 , 我 们 不 真 吵 架 谁 也 不 能 分 开 我 们	2
988	现在的小朋友真是叼爆了,果然是90后的风格。	happy	现 在 的 小 朋 友 真 是 叼 爆 了 , 果 然 是 9 0 后 的 风 格 。	0
989	我分享我的事是看得起你,别尼码在这瞎bb!!!!越普通越好,那个贱逼绿茶裱!!	angry	我 分 享 我 的 事 是 看 得 起 你 , 别 尼 码 在 这 瞎 b b ! ! ! ! 越 普 通 越 好 , 那 个 贱 逼 绿 茶 裱 ! !	0
990	多希望我只是个孩子,给颗糖就笑,摔倒了就哭	sad	多 希 望 我 只 是 个 孩 子 , 给 颗 糖 就 笑 , 摔 倒 了 就 哭	4
991	从整个行业来看,基本是10年一个大浪潮,3年一个小浪潮,而现在正有两波大的浪潮。	neutral	从 整 个 行 业 来 看 , 基 本 是 1 0 年 一 个 大 浪 潮 , 3 年 一 个 小 浪 潮 , 而 现 在 正 有 两 波 大 的 浪 潮 。	3
992	发生命案了!!!凶手居然还想清理现场!!!还万事大吉兀自睡得昏天黑地…罪过罪过…	surprise	发 生 命 案 了 ! ! ! 凶 手 居 然 还 想 清 理 现 场 ! ! ! 还 万 事 大 吉 兀 自 睡 得 昏 天 黑 地 … 罪 过 罪 过 …	0
993	卧槽!看着自己脑袋喷出这么多血也不觉得害怕么《惊恐》来感受感受放血疗法的神奇。绞在脖子上的白毛巾是关键。拧紧毛巾造成颈静脉回流受阻,静脉压力升高可以出现这种均匀喷出的血流。松开毛巾后压力降低血流减缓,凝血机制起作用,然后止血	neutral	卧 槽 ! 看 着 自 己 脑 袋 喷 出 这 么 多 血 也 不 觉 得 害 怕 么 《 惊 恐 》 来 感 受 感 受 放 血 疗 法 的 神 奇 。 绞 在 脖 子 上 的 白 毛 巾 是 关 键 。 拧 紧 毛 巾 造 成 颈 静 脉 回 流 受 阻 , 静 脉 压 力 升 高 可 以 出 现 这 种 均 匀 喷 出 的 血 流 。 松 开 毛 巾 后 压 力 降 低 血 流 减 缓 , 凝 血 机 制 起 作 用 , 然 后 止 血	1
994	05年与芭芭拉·默瑞以及christianmeier合作的电影《我哥的女人》06年在美国上映。	neutral	0 5 年 与 芭 芭 拉 · 默 瑞 以 及 c h r i s t i a n m e i e r 合 作 的 电 影 《 我 哥 的 女 人 》 0 6 年 在 美 国 上 映 。	3
995	缘生花开叶茂,缘灭花凋叶落。待一季轮回,花再绽,叶新生。冰释前缘,此生缘伴君足矣。	happy	缘 生 花 开 叶 茂 , 缘 灭 花 凋 叶 落 。 待 一 季 轮 回 , 花 再 绽 , 叶 新 生 。 冰 释 前 缘 , 此 生 缘 伴 君 足 矣 。	3
996	今天不是灯光节开幕式吗?为什么花城广场明天才亮灯	surprise	今 天 不 是 灯 光 节 开 幕 式 吗 ? 为 什 么 花 城 广 场 明 天 才 亮 灯	0
997	计划总是被自己打乱,明明一天要背一门的	sad	计 划 总 是 被 自 己 打 乱 , 明 明 一 天 要 背 一 门 的	4
998	"立命馆大学一般被简称为""立命大,""立命,在关西地区也常被简称为""立大,近年则开始使用""rits这种以英语简称的称呼。"	neutral	"立 命 馆 大 学 一 般 被 简 称 为 "" 立 命 大 , "" 立 命 , 在 关 西 地 区 也 常 被 简 称 为 "" 立 大 , 近 年 则 开 始 使 用 "" r i t s 这 种 以 英 语 简 称 的 称 呼 。"	3
999	喀斯特地貌价值:下龙湾具有经过两千万年喀斯特进化过程。	neutral	喀 斯 特 地 貌 价 值 : 下 龙 湾 具 有 经 过 两 千 万 年 喀 斯 特 进 化 过 程 。	3
1000	这些画家承袭了17世纪法国肖像的传统,使一种极富装饰性的冠冕堂皇的肖像样式保持很长一段时期。	neutral	这 些 画 家 承 袭 了 1 7 世 纪 法 国 肖 像 的 传 统 , 使 一 种 极 富 装 饰 性 的 冠 冕 堂 皇 的 肖 像 样 式 保 持 很 长 一 段 时 期 。	3
1001	不给发钱,年终奖也不给,什么待遇也没有,真是后娘养的,丧门一个个的,倒霉旋	angry	不 给 发 钱 , 年 终 奖 也 不 给 , 什 么 待 遇 也 没 有 , 真 是 后 娘 养 的 , 丧 门 一 个 个 的 , 倒 霉 旋	0
1002	clever,isintheshortestpossibletimetorecognizetheirownposition.聪明;就是在最短的时间内认清自己的位置……	happy	c l e v e r , i s i n t h e s h o r t e s t p o s s i b l e t i m e t o r e c o g n i z e t h e i r o w n p o s i t i o n . 聪 明 ; 就 是 在 最 短 的 时 间 内 认 清 自 己 的 位 置 … …	3
1003	睡不着觉无聊就一定要挠我脚心吗	angry	睡 不 着 觉 无 聊 就 一 定 要 挠 我 脚 心 吗	0
1004	区内各入口处均设有公共停车场,方便接待访客泊车。	neutral	区 内 各 入 口 处 均 设 有 公 共 停 车 场 , 方 便 接 待 访 客 泊 车 。	3
1005	妈的明天早上七点就得起床,我今天回家九点就睡了,现在醒了睡不着了,怎么办	sad	妈 的 明 天 早 上 七 点 就 得 起 床 , 我 今 天 回 家 九 点 就 睡 了 , 现 在 醒 了 睡 不 着 了 , 怎 么 办	0
1006	凌晨一点三十三,一点睡意都没有。有紧张有恐慌有期待,长大了吗,我时不时的问自己。要去见他父母了,我忽然又有些退步,对未来的惶恐……愿一切美好。济南·万达广场	fear	凌 晨 一 点 三 十 三 , 一 点 睡 意 都 没 有 。 有 紧 张 有 恐 慌 有 期 待 , 长 大 了 吗 , 我 时 不 时 的 问 自 己 。 要 去 见 他 父 母 了 , 我 忽 然 又 有 些 退 步 , 对 未 来 的 惶 恐 … … 愿 一 切 美 好 。 济 南 · 万 达 广 场	1
1007	烦死宝宝了,神马奇葩的家长都有……	angry	烦 死 宝 宝 了 , 神 马 奇 葩 的 家 长 都 有 … …	0
1008	e1接口的速率是2048kbit/s,俗称2m口。	neutral	e 1 接 口 的 速 率 是 2 0 4 8 k b i t / s , 俗 称 2 m 口 。	3
1009	一个人也不知道吃什么,德克士成了孤单的必属品。	sad	一 个 人 也 不 知 道 吃 什 么 , 德 克 士 成 了 孤 单 的 必 属 品 。	4
1010	两个人的回忆一个人过,还记得我们停留最多的地方,够我们躲起来亲亲,经常使坏的把我抱上护栏,吓得我紧紧地抱住你,这里看星星看月亮看人电鱼聊天说地。还记得你和我分手那天,在这里抱着我说好好找个人嫁了。我们最后来这里是你云南回来的时候,现在只有我一个人在这里发呆,却害怕起蛇虫鼠蚁。	sad	两 个 人 的 回 忆 一 个 人 过 , 还 记 得 我 们 停 留 最 多 的 地 方 , 够 我 们 躲 起 来 亲 亲 , 经 常 使 坏 的 把 我 抱 上 护 栏 , 吓 得 我 紧 紧 地 抱 住 你 , 这 里 看 星 星 看 月 亮 看 人 电 鱼 聊 天 说 地 。 还 记 得 你 和 我 分 手 那 天 , 在 这 里 抱 着 我 说 好 好 找 个 人 嫁 了 。 我 们 最 后 来 这 里 是 你 云 南 回 来 的 时 候 , 现 在 只 有 我 一 个 人 在 这 里 发 呆 , 却 害 怕 起 蛇 虫 鼠 蚁 。	1
1011	睡觉之前发几张嘎嘎出道前的照片小时候萌萌哒,击剑场上的样子帅帅哒~~图片来源有logo的见logo(最后三张就是硬凑出来的⊙﹏⊙九宫格逼死强迫症咯)	happy	睡 觉 之 前 发 几 张 嘎 嘎 出 道 前 的 照 片 小 时 候 萌 萌 哒 , 击 剑 场 上 的 样 子 帅 帅 哒 ~ ~ 图 片 来 源 有 l o g o 的 见 l o g o ( 最 后 三 张 就 是 硬 凑 出 来 的 ⊙ ﹏ ⊙ 九 宫 格 逼 死 强 迫 症 咯 )	2
1012	这支游击队,一直坚持到40年代初期。	neutral	这 支 游 击 队 , 一 直 坚 持 到 4 0 年 代 初 期 。	3
1013	可怕,中药比西药更不安全。原来药农处理药材居然都是用工业硫磺熏蒸!所以,检测出的毒性比西药还大!本知是药三分毒的道理,所以尽量少吃西药,觉得中药就是动物植物入药而已,所以没有忌讳,哪里想到,我们吃进了更毒的药!	surprise	可 怕 , 中 药 比 西 药 更 不 安 全 。 原 来 药 农 处 理 药 材 居 然 都 是 用 工 业 硫 磺 熏 蒸 ! 所 以 , 检 测 出 的 毒 性 比 西 药 还 大 ! 本 知 是 药 三 分 毒 的 道 理 , 所 以 尽 量 少 吃 西 药 , 觉 得 中 药 就 是 动 物 植 物 入 药 而 已 , 所 以 没 有 忌 讳 , 哪 里 想 到 , 我 们 吃 进 了 更 毒 的 药 !	1
1014	那天去看我的小侄子和我侄子感情杠杠的我上厕所都要跟着	happy	那 天 去 看 我 的 小 侄 子 和 我 侄 子 感 情 杠 杠 的 我 上 厕 所 都 要 跟 着	0
1015	该走的不赶紧走,是故意气人么?烦死了!	angry	该 走 的 不 赶 紧 走 , 是 故 意 气 人 么 ? 烦 死 了 !	0
1016	每天就是输输赢赢然后就像没打一样胜率相差这20场估计我能刷到s8	neutral	每 天 就 是 输 输 赢 赢 然 后 就 像 没 打 一 样 胜 率 相 差 这 2 0 场 估 计 我 能 刷 到 s 8	0
1017	就这么一个理由,一个生命消失在这世间,还这么年轻,	sad	就 这 么 一 个 理 由 , 一 个 生 命 消 失 在 这 世 间 , 还 这 么 年 轻 ,	0
1018	斯蒂芬·金:我讨厌特朗普不是因为我是民主党人,而是因为,身为一个作家,一个读书人,听他讲话就像是听到一架钢琴从楼上摔下来发出的噪音。我们害怕政府没收我们的枪,我们害怕墨西哥会侵略美国,我们害怕收税,我们害怕跨性别厕所……只要人们处于恐惧之中,就很难展开理性的讨论。	fear	斯 蒂 芬 · 金 : 我 讨 厌 特 朗 普 不 是 因 为 我 是 民 主 党 人 , 而 是 因 为 , 身 为 一 个 作 家 , 一 个 读 书 人 , 听 他 讲 话 就 像 是 听 到 一 架 钢 琴 从 楼 上 摔 下 来 发 出 的 噪 音 。 我 们 害 怕 政 府 没 收 我 们 的 枪 , 我 们 害 怕 墨 西 哥 会 侵 略 美 国 , 我 们 害 怕 收 税 , 我 们 害 怕 跨 性 别 厕 所 … … 只 要 人 们 处 于 恐 惧 之 中 , 就 很 难 展 开 理 性 的 讨 论 。	1
1019	我本该是满怀聪敏的你没见过的很有意思的人所以我要做回这样的人	neutral	我 本 该 是 满 怀 聪 敏 的 你 没 见 过 的 很 有 意 思 的 人 所 以 我 要 做 回 这 样 的 人	0
1020	一大堆心事,破事,不知道该如何发泄,	angry	一 大 堆 心 事 , 破 事 , 不 知 道 该 如 何 发 泄 ,	0
1021	"素质的顾客,无语o__o""…。不想说骂人的话不想,但是心里还是有一万只草尼玛在奔腾!"	angry	"素 质 的 顾 客 , 无 语 o _ _ o "" … 。 不 想 说 骂 人 的 话 不 想 , 但 是 心 里 还 是 有 一 万 只 草 尼 玛 在 奔 腾 !"	0
1022	谎言不论大小次数多了就没有人会再去信任你	neutral	谎 言 不 论 大 小 次 数 多 了 就 没 有 人 会 再 去 信 任 你	0
1023	以下省略一万字,代表我内心的千万只草泥马	angry	以 下 省 略 一 万 字 , 代 表 我 内 心 的 千 万 只 草 泥 马	0
1024	最近就是喜欢自己的脸,感觉自己爱上自己的感觉	happy	最 近 就 是 喜 欢 自 己 的 脸 , 感 觉 自 己 爱 上 自 己 的 感 觉	2
1025	热烈祝贺中国男子足球队,可以提前备战2022年世界杯了,猪协高瞻远瞩,直接看到7年后,我能说脏话吗	angry	热 烈 祝 贺 中 国 男 子 足 球 队 , 可 以 提 前 备 战 2 0 2 2 年 世 界 杯 了 , 猪 协 高 瞻 远 瞩 , 直 接 看 到 7 年 后 , 我 能 说 脏 话 吗	0
1026	首度公开我工作的地方哈哈哈,就是这种小型工作室才适合我嘛,我的直属boss就坐我对面,晚上她们买夜宵去啦	happy	首 度 公 开 我 工 作 的 地 方 哈 哈 哈 , 就 是 这 种 小 型 工 作 室 才 适 合 我 嘛 , 我 的 直 属 b o s s 就 坐 我 对 面 , 晚 上 她 们 买 夜 宵 去 啦	2
1027	天哪噜,我竟然在图书馆的自习室里看见一个躺着看书的人。。。请注意是躺!!!太随性了。。。	surprise	天 哪 噜 , 我 竟 然 在 图 书 馆 的 自 习 室 里 看 见 一 个 躺 着 看 书 的 人 。 。 。 请 注 意 是 躺 ! ! ! 太 随 性 了 。 。 。	0
1028	#赛车历史#但阿莱西已经进去巡场圈所以在跑了半圈后没油了…所以他就站在路边等不久后最终排名第五的舒马赫经过让阿莱西搭车去颁奖台全场观众更是疯狂激动万分	neutral	# 赛 车 历 史 # 但 阿 莱 西 已 经 进 去 巡 场 圈 所 以 在 跑 了 半 圈 后 没 油 了 … 所 以 他 就 站 在 路 边 等 不 久 后 最 终 排 名 第 五 的 舒 马 赫 经 过 让 阿 莱 西 搭 车 去 颁 奖 台 全 场 观 众 更 是 疯 狂 激 动 万 分	4
1029	每天想想她,眼睛都会眯成缝,回忆总是美好的,总是让人流连忘返的,早安,宝贝	happy	每 天 想 想 她 , 眼 睛 都 会 眯 成 缝 , 回 忆 总 是 美 好 的 , 总 是 让 人 流 连 忘 返 的 , 早 安 , 宝 贝	2
1030	都是经不住考验的动物,以后别在我面前提什么狗屁爱情,去他大爷的山盟海誓,情深深雨蒙蒙,都是拿来骗小女孩的幌子,最后不还是败给了现实,咬金说的很对:有房没?有车没?有存款没?爸妈是否年轻能带小孩吗?其它都免谈。去你大爷的坚持,让那些你若不嫁我定不娶都通通见鬼去吧!	angry	都 是 经 不 住 考 验 的 动 物 , 以 后 别 在 我 面 前 提 什 么 狗 屁 爱 情 , 去 他 大 爷 的 山 盟 海 誓 , 情 深 深 雨 蒙 蒙 , 都 是 拿 来 骗 小 女 孩 的 幌 子 , 最 后 不 还 是 败 给 了 现 实 , 咬 金 说 的 很 对 : 有 房 没 ? 有 车 没 ? 有 存 款 没 ? 爸 妈 是 否 年 轻 能 带 小 孩 吗 ? 其 它 都 免 谈 。 去 你 大 爷 的 坚 持 , 让 那 些 你 若 不 嫁 我 定 不 娶 都 通 通 见 鬼 去 吧 !	0
1031	天天失眠然后玩手机到天明,这样的日子真的是够了	angry	天 天 失 眠 然 后 玩 手 机 到 天 明 , 这 样 的 日 子 真 的 是 够 了	0
1032	真心讨厌那些唧唧歪歪唧唧歪歪的某些人他妈的敞亮点不行吗!	angry	真 心 讨 厌 那 些 唧 唧 歪 歪 唧 唧 歪 歪 的 某 些 人 他 妈 的 敞 亮 点 不 行 吗 !	0
1033	我不开心的是音乐生还有那个高三的三八	angry	我 不 开 心 的 是 音 乐 生 还 有 那 个 高 三 的 三 八	0
1034	裁判是真的瞎了!我们跟英国关系真的太好了!英格兰的命就在我们身上重演啊~咱有钱也去跟裁判活络一下气氛啊!!别老让别人关键时刻因为裁判输啊!!	angry	裁 判 是 真 的 瞎 了 ! 我 们 跟 英 国 关 系 真 的 太 好 了 ! 英 格 兰 的 命 就 在 我 们 身 上 重 演 啊 ~ 咱 有 钱 也 去 跟 裁 判 活 络 一 下 气 氛 啊 ! ! 别 老 让 别 人 关 键 时 刻 因 为 裁 判 输 啊 ! !	0
1035	今天看了楚门的世界,这个片我觉得分打高了。实际上没那么好看,看一半快睡着了…	neutral	今 天 看 了 楚 门 的 世 界 , 这 个 片 我 觉 得 分 打 高 了 。 实 际 上 没 那 么 好 看 , 看 一 半 快 睡 着 了 …	0
1036	我纠结于很多奇形怪状的人际关系里他们带来无止境的负面情绪这些负面能量使我怀疑感情和未来现在我才意识到这些人和事曾经消耗了我的理想消耗了我对生活的热情所以远离消耗你的人也不要做消耗别人的人😊	sad	我 纠 结 于 很 多 奇 形 怪 状 的 人 际 关 系 里 他 们 带 来 无 止 境 的 负 面 情 绪 这 些 负 面 能 量 使 我 怀 疑 感 情 和 未 来 现 在 我 才 意 识 到 这 些 人 和 事 曾 经 消 耗 了 我 的 理 想 消 耗 了 我 对 生 活 的 热 情 所 以 远 离 消 耗 你 的 人 也 不 要 做 消 耗 别 人 的 人 😊	0
1037	维修南京联想笔记本电脑电池故障现象特征:1,电池不充电。	neutral	维 修 南 京 联 想 笔 记 本 电 脑 电 池 故 障 现 象 特 征 : 1 , 电 池 不 充 电 。	3
1038	坐在我旁边的两只耗子一直不停的制造噪音,我冷冷的盯着这两只死耗子,你不让我好好看书,我也不让你好好看书。	angry	坐 在 我 旁 边 的 两 只 耗 子 一 直 不 停 的 制 造 噪 音 , 我 冷 冷 的 盯 着 这 两 只 死 耗 子 , 你 不 让 我 好 好 看 书 , 我 也 不 让 你 好 好 看 书 。	0
1039	刷康熙看到janet在南极婚礼上说的一句誓言:在菜单上点最怪的食物和你一起分享。	neutral	刷 康 熙 看 到 j a n e t 在 南 极 婚 礼 上 说 的 一 句 誓 言 : 在 菜 单 上 点 最 怪 的 食 物 和 你 一 起 分 享 。	2
1040	好好的一只鸡,被我炖得咬都咬不动,求解。。。说好的嚼劲,居然嚼不动,百思不得其解	surprise	好 好 的 一 只 鸡 , 被 我 炖 得 咬 都 咬 不 动 , 求 解 。 。 。 说 好 的 嚼 劲 , 居 然 嚼 不 动 , 百 思 不 得 其 解	5
1041	大半夜看电视笑到失眠,我也是蒙了	happy	大 半 夜 看 电 视 笑 到 失 眠 , 我 也 是 蒙 了	0
